Timestamp,LTP,BidQty,AskQty
2025-06-09 09:56:41.595365,56916.45,-10,0
2025-06-09 09:56:41.787476,56921.65,-10,0
2025-06-09 09:56:43.795808,56915.0,-10,0
2025-06-09 09:56:43.796358,56915.2,-10,0
2025-06-09 09:56:43.796713,56916.3,-10,0
2025-06-09 09:56:43.797034,56916.65,-10,0
2025-06-09 09:56:45.978096,56916.95,-10,0
2025-06-09 09:56:45.978641,56913.95,-10,0
2025-06-09 09:56:45.978841,56918.35,-10,0
2025-06-09 09:56:45.979038,56917.0,-10,0
2025-06-09 09:56:46.073935,56917.35,-10,0
2025-06-09 09:56:48.817639,56916.3,-10,0
2025-06-09 09:56:48.818198,56918.7,-10,0
2025-06-09 09:56:48.818586,56920.75,-10,0
2025-06-09 09:56:48.819091,56919.15,-10,0
2025-06-09 09:56:48.819481,56919.6,-10,0
2025-06-09 09:56:49.716863,56920.65,-10,0
2025-06-09 09:56:49.717634,56921.7,-10,0
2025-06-09 09:56:50.073595,56921.2,-10,0
2025-06-09 09:56:51.601123,56920.65,-10,0
2025-06-09 09:56:51.601711,56920.3,-10,0
2025-06-09 09:56:51.602050,56921.15,-10,0
2025-06-09 09:56:53.145995,56921.3,-10,0
2025-06-09 09:56:53.146258,56919.5,-10,0
2025-06-09 09:56:53.146432,56922.55,-10,0
2025-06-09 09:56:55.615517,56922.1,-10,0
2025-06-09 09:56:55.617396,56923.3,-10,0
2025-06-09 09:56:55.617877,56924.25,-10,0
2025-06-09 09:56:55.618332,56921.3,-10,0
2025-06-09 09:56:55.618654,56922.15,-10,0
2025-06-09 09:56:56.077599,56922.1,-10,0
2025-06-09 09:56:58.203058,56922.8,-10,0
2025-06-09 09:56:58.203634,56926.0,-10,0
2025-06-09 09:56:58.204003,56928.45,-10,0
2025-06-09 09:56:58.204336,56923.25,-10,0
2025-06-09 09:56:59.159374,56923.7,-10,0
2025-06-09 09:56:59.159921,56922.25,-10,0
2025-06-09 09:56:59.588108,56921.9,-10,0
2025-06-09 09:57:00.506299,56922.3,-10,0
2025-06-09 09:57:00.577802,56923.45,-10,0
2025-06-09 09:57:01.234683,56920.4,-10,0
2025-06-09 09:57:01.582523,56922.5,-10,0
2025-06-09 09:57:02.946450,56921.5,-10,0
2025-06-09 09:57:02.946820,56922.75,-10,0
2025-06-09 09:57:03.069861,56919.5,-10,0
2025-06-09 09:57:04.617969,56918.75,-10,0
2025-06-09 09:57:04.618735,56921.3,-10,0
2025-06-09 09:57:04.788937,56921.7,-10,0
2025-06-09 09:57:06.945204,56921.25,-10,0
2025-06-09 09:57:06.945872,56919.0,-10,0
2025-06-09 09:57:06.946116,56919.9,-10,0
2025-06-09 09:57:06.946305,56921.9,-10,0
2025-06-09 09:57:07.075446,56923.05,-10,0
2025-06-09 09:57:07.579713,56922.05,-10,0
2025-06-09 09:57:09.721437,56920.8,-10,0
2025-06-09 09:57:09.723330,56922.4,-10,0
2025-06-09 09:57:09.724031,56923.3,-10,0
2025-06-09 09:57:09.750040,56918.15,-10,0
2025-06-09 09:57:10.076393,56916.9,-10,0
2025-06-09 09:57:11.609880,56919.45,-10,0
2025-06-09 09:57:11.610557,56915.35,-10,0
2025-06-09 09:57:11.781683,56917.55,-10,0
2025-06-09 09:57:19.728928,56920.75,-10,0
2025-06-09 09:57:19.729869,56919.95,-10,0
2025-06-09 09:57:19.730449,56919.6,-10,0
2025-06-09 09:57:19.730992,56922.55,-10,0
2025-06-09 09:57:19.731360,56919.6,-10,0
2025-06-09 09:57:19.731678,56925.05,-10,0
2025-06-09 09:57:19.732016,56922.0,-10,0
2025-06-09 09:57:19.732321,56928.15,-10,0
2025-06-09 09:57:19.732566,56921.2,-10,0
2025-06-09 09:57:19.732754,56917.75,-10,0
2025-06-09 09:57:19.732941,56926.6,-10,0
2025-06-09 09:57:19.733246,56918.6,-10,0
2025-06-09 09:57:19.761410,56923.55,-10,0
2025-06-09 09:57:19.761614,56919.95,-10,0
2025-06-09 09:57:19.761702,56925.15,-10,0
2025-06-09 09:57:19.761826,56923.25,-10,0
2025-06-09 09:57:20.078663,56919.0,-10,0
2025-06-09 09:57:21.568787,56922.05,-10,0
2025-06-09 09:57:21.569351,56922.65,-10,0
2025-06-09 09:57:21.581906,56927.9,-10,0
2025-06-09 09:57:26.369620,56923.75,-10,0
2025-06-09 09:57:26.370354,56923.9,-10,0
2025-06-09 09:57:26.370789,56921.6,-10,0
2025-06-09 09:57:26.371205,56923.6,-10,0
2025-06-09 09:57:26.371505,56926.55,-10,0
2025-06-09 09:57:26.371985,56925.0,-10,0
2025-06-09 09:57:26.372352,56924.1,-10,0
2025-06-09 09:57:26.372667,56923.4,-10,0
2025-06-09 09:57:26.373011,56924.7,-10,0
2025-06-09 09:57:26.792331,56925.0,-10,0
2025-06-09 09:57:29.734789,56926.9,-10,0
2025-06-09 09:57:29.735463,56927.45,-10,0
2025-06-09 09:57:29.735836,56923.85,-10,0
2025-06-09 09:57:29.736172,56926.2,-10,0
2025-06-09 09:57:29.736568,56926.7,-10,0
2025-06-09 09:57:29.736865,56923.7,-10,0
2025-06-09 09:57:30.077925,56926.15,-10,0
2025-06-09 09:57:30.998738,56928.15,-10,0
2025-06-09 09:57:31.070819,56928.7,-10,0
2025-06-09 09:57:31.784797,56927.85,-10,0
2025-06-09 09:57:32.072539,56922.35,-10,0
2025-06-09 09:57:39.735272,56926.35,-10,0
2025-06-09 09:57:39.737145,56926.65,-10,0
2025-06-09 09:57:39.737585,56923.15,-10,0
2025-06-09 09:57:39.737912,56927.25,-10,0
2025-06-09 09:57:39.738205,56924.75,-10,0
2025-06-09 09:57:39.738495,56923.95,-10,0
2025-06-09 09:57:39.738766,56925.85,-10,0
2025-06-09 09:57:39.739015,56927.5,-10,0
2025-06-09 09:57:39.739269,56922.9,-10,0
2025-06-09 09:57:39.739543,56923.45,-10,0
2025-06-09 09:57:39.739808,56928.3,-10,0
2025-06-09 09:57:39.740063,56925.7,-10,0
2025-06-09 09:57:39.740248,56924.0,-10,0
2025-06-09 09:57:39.740895,56927.3,-10,0
2025-06-09 09:57:39.792882,56926.1,-10,0
2025-06-09 09:57:40.728567,56925.7,-10,0
2025-06-09 09:57:40.729193,56924.8,-10,0
2025-06-09 09:57:41.074475,56919.4,-10,0
2025-06-09 09:57:41.623833,56922.55,-10,0
2025-06-09 09:57:44.128342,56920.45,-10,0
2025-06-09 09:57:44.129480,56919.15,-10,0
2025-06-09 09:57:44.129901,56918.15,-10,0
2025-06-09 09:57:44.130128,56919.3,-10,0
2025-06-09 09:57:44.130357,56922.1,-10,0
2025-06-09 09:57:44.774667,56920.45,-10,0
2025-06-09 09:57:49.185653,56918.7,-10,0
2025-06-09 09:57:49.186260,56919.55,-10,0
2025-06-09 09:57:49.186635,56923.1,-10,0
2025-06-09 09:57:49.186953,56921.55,-10,0
2025-06-09 09:57:49.187265,56921.65,-10,0
2025-06-09 09:57:49.187555,56923.6,-10,0
2025-06-09 09:57:49.187740,56922.35,-10,0
2025-06-09 09:57:49.187903,56924.4,-10,0
2025-06-09 09:57:49.188149,56923.6,-10,0
2025-06-09 09:57:49.588733,56921.05,-10,0
2025-06-09 09:57:50.075398,56919.25,-10,0
2025-06-09 09:57:51.628575,56917.3,-10,0
2025-06-09 09:57:51.629156,56917.1,-10,0
2025-06-09 09:57:51.629566,56917.2,-10,0
2025-06-09 09:57:52.918980,56915.5,-10,0
2025-06-09 09:57:52.919532,56914.55,-10,0
2025-06-09 09:57:53.072626,56911.55,-10,0
2025-06-09 09:57:55.610674,56917.05,-10,0
2025-06-09 09:57:55.611027,56916.55,-10,0
2025-06-09 09:57:55.611297,56914.0,-10,0
2025-06-09 09:57:55.611622,56909.7,-10,0
2025-06-09 09:57:55.611922,56907.6,-10,0
