Timestamp,LTP,BidQty,AskQty
2025-06-06 12:28:48.774107,907.6,630,660
2025-06-06 12:28:48.800337,907.6,630,660
2025-06-06 12:28:49.367032,752.0,360,180
2025-06-06 12:28:49.410937,802.0,300,210
2025-06-06 12:28:49.804140,909.35,630,660
2025-06-06 12:28:49.986177,909.35,600,360
2025-06-06 12:28:50.166861,802.65,480,240
2025-06-06 12:28:50.212762,802.65,480,240
2025-06-06 12:28:50.457921,753.15,360,180
2025-06-06 12:28:50.751667,753.15,210,330
2025-06-06 12:28:50.802329,909.5,600,360
2025-06-06 12:28:51.056801,751.25,210,330
2025-06-06 12:28:51.179808,909.5,360,450
2025-06-06 12:28:51.370150,802.65,510,270
2025-06-06 12:28:51.758094,753.1,330,420
2025-06-06 12:28:51.803551,907.2,360,450
2025-06-06 12:28:51.810289,800.85,510,270
2025-06-06 12:28:52.059039,751.5,330,420
2025-06-06 12:28:52.379573,908.55,540,330
2025-06-06 12:28:52.565897,800.85,360,270
2025-06-06 12:28:52.803594,909.3,540,330
2025-06-06 12:28:52.964010,751.5,210,240
2025-06-06 12:28:53.411250,802.55,360,270
2025-06-06 12:28:53.581278,909.8,720,720
2025-06-06 12:28:53.767747,802.55,390,330
2025-06-06 12:28:53.806044,909.8,720,720
2025-06-06 12:28:54.163617,751.5,210,270
2025-06-06 12:28:54.256310,752.95,210,270
2025-06-06 12:28:54.804810,909.8,510,600
2025-06-06 12:28:54.806063,909.8,510,600
2025-06-06 12:28:55.103687,802.55,330,210
2025-06-06 12:28:55.257824,751.45,210,270
2025-06-06 12:28:55.558062,751.45,420,390
2025-06-06 12:28:55.806024,909.9,510,600
2025-06-06 12:28:56.182990,909.9,600,750
2025-06-06 12:28:56.373651,802.55,270,240
2025-06-06 12:28:56.759934,751.45,330,210
2025-06-06 12:28:57.385908,909.9,480,870
2025-06-06 12:28:57.418031,803.25,270,240
2025-06-06 12:28:57.572574,803.25,390,480
2025-06-06 12:28:57.607602,907.65,480,870
2025-06-06 12:28:58.043226,751.45,210,300
2025-06-06 12:28:58.043833,907.25,480,870
2025-06-06 12:28:58.587405,909.1,510,660
2025-06-06 12:28:58.619275,801.0,390,480
2025-06-06 12:28:58.660506,750.5,210,300
2025-06-06 12:28:58.776057,801.0,360,360
2025-06-06 12:28:58.812846,909.1,510,660
2025-06-06 12:28:59.193322,750.5,390,210
2025-06-06 12:28:59.790756,909.1,480,420
2025-06-06 12:29:00.031982,801.0,420,300
2025-06-06 12:29:00.032543,908.8,480,420
2025-06-06 12:29:00.372489,750.5,270,240
2025-06-06 12:29:00.423440,908.8,480,420
2025-06-06 12:29:00.423580,801.0,420,300
2025-06-06 12:29:00.465165,750.5,270,240
2025-06-06 12:29:00.669261,750.2,270,240
2025-06-06 12:29:00.811001,906.25,480,420
2025-06-06 12:29:00.824287,798.0,420,300
2025-06-06 12:29:01.002801,906.25,720,240
2025-06-06 12:29:01.069482,747.4,270,240
2025-06-06 12:29:01.187139,798.55,300,210
2025-06-06 12:29:01.226561,798.55,300,210
2025-06-06 12:29:01.569910,747.4,270,300
2025-06-06 12:29:01.815640,905.95,720,240
2025-06-06 12:29:02.395411,903.7,690,330
2025-06-06 12:29:02.584153,798.55,480,240
2025-06-06 12:29:02.667042,749.0,270,300
2025-06-06 12:29:02.796053,749.0,240,360
2025-06-06 12:29:02.810605,903.7,690,330
2025-06-06 12:29:03.023071,800.0,480,240
2025-06-06 12:29:03.604803,908.35,600,330
2025-06-06 12:29:03.782976,799.15,360,390
2025-06-06 12:29:03.814014,908.35,600,330
2025-06-06 12:29:03.824730,799.5,360,390
2025-06-06 12:29:03.987747,749.0,300,210
2025-06-06 12:29:04.796632,907.35,690,330
2025-06-06 12:29:04.811594,907.35,690,330
2025-06-06 12:29:04.995367,799.5,540,270
2025-06-06 12:29:05.384658,749.0,150,270
2025-06-06 12:29:05.820717,909.6,690,330
2025-06-06 12:29:06.005199,909.6,570,900
2025-06-06 12:29:06.191577,799.5,420,240
2025-06-06 12:29:06.581346,749.0,450,210
2025-06-06 12:29:06.815941,910.75,570,900
2025-06-06 12:29:07.072276,752.95,450,210
2025-06-06 12:29:07.201423,908.55,300,390
2025-06-06 12:29:07.227280,802.0,420,240
2025-06-06 12:29:07.400265,802.0,810,210
2025-06-06 12:29:07.777905,752.95,330,360
2025-06-06 12:29:07.812109,910.25,300,390
2025-06-06 12:29:08.403181,908.5,330,450
2025-06-06 12:29:08.477269,749.3,330,360
2025-06-06 12:29:08.595031,802.0,480,300
2025-06-06 12:29:08.814655,907.2,330,450
2025-06-06 12:29:08.991470,749.3,630,330
2025-06-06 12:29:09.231068,802.25,480,300
2025-06-06 12:29:09.802537,907.3,450,270
2025-06-06 12:29:09.812650,907.3,450,270
2025-06-06 12:29:10.000528,800.65,390,240
2025-06-06 12:29:10.195973,749.3,240,420
2025-06-06 12:29:10.252375,800.65,390,240
2025-06-06 12:29:10.817947,909.75,450,270
2025-06-06 12:29:11.003859,909.75,360,270
2025-06-06 12:29:11.195599,800.6,390,240
2025-06-06 12:29:11.231352,800.6,390,240
2025-06-06 12:29:11.395251,749.3,270,360
2025-06-06 12:29:11.814970,909.0,360,270
2025-06-06 12:29:12.208487,909.0,330,330
2025-06-06 12:29:12.405378,800.6,360,240
2025-06-06 12:29:12.782542,749.3,300,330
2025-06-06 12:29:12.815308,908.2,330,330
2025-06-06 12:29:13.409375,908.2,360,390
2025-06-06 12:29:13.599350,800.6,330,270
2025-06-06 12:29:13.995657,749.3,240,210
2025-06-06 12:29:14.015608,909.3,360,390
2025-06-06 12:29:14.804425,800.6,240,180
2025-06-06 12:29:14.809846,909.6,300,390
2025-06-06 12:29:14.814435,909.6,300,390
2025-06-06 12:29:15.027589,803.0,240,180
2025-06-06 12:29:15.189282,749.3,390,210
2025-06-06 12:29:15.817942,910.6,300,390
2025-06-06 12:29:16.009881,803.0,390,210
2025-06-06 12:29:16.011007,909.15,630,420
2025-06-06 12:29:16.399484,749.3,300,330
2025-06-06 12:29:16.817821,910.8,630,420
2025-06-06 12:29:17.209127,803.0,180,450
2025-06-06 12:29:17.216990,909.15,360,390
2025-06-06 12:29:17.239182,803.65,180,450
2025-06-06 12:29:17.590520,749.3,330,300
2025-06-06 12:29:17.818275,910.7,360,390
2025-06-06 12:29:18.234413,803.6,180,450
2025-06-06 12:29:18.419003,801.95,540,270
2025-06-06 12:29:18.421743,911.0,480,210
