EntryTime,EntryPrice,ExitTime,ExitPrice,PnL,Side
2025-06-09 10:39:30,741.45,2025-06-09 10:39:32,742.7,-1.25,Sell
2025-06-09 10:39:30,741.45,2025-06-09 10:39:32,742.7,-1.25,Sell
2025-06-09 10:39:31,741.45,2025-06-09 10:39:32,742.7,-1.25,Sell
2025-06-09 10:39:32,742.7,2025-06-09 10:39:35,742.65,0.05000000000006821,Sell
2025-06-09 10:39:32,741.4,2025-06-09 10:39:35,742.65,-1.25,Sell
2025-06-09 10:39:32,741.4,2025-06-09 10:39:35,742.65,-1.25,Sell
2025-06-09 10:39:33,741.4,2025-06-09 10:39:35,742.65,-1.25,Sell
2025-06-09 10:39:35,741.4,2025-06-09 10:39:35,742.65,-1.25,Sell
2025-06-09 10:39:35,742.65,2025-06-09 10:39:40,741.15,1.5,Sell
2025-06-09 10:39:36,742.65,2025-06-09 10:39:41,741.15,1.5,Sell
2025-06-09 10:39:40,741.15,2025-06-09 10:39:42,741.35,-0.20000000000004547,Sell
2025-06-09 10:39:41,741.15,2025-06-09 10:39:42,741.35,-0.20000000000004547,Sell
2025-06-09 10:39:42,741.35,2025-06-09 10:39:47,741.35,-0.0,Sell
2025-06-09 10:39:46,741.35,2025-06-09 10:39:51,737.4,3.9500000000000455,Sell
2025-06-09 10:39:48,741.35,2025-06-09 10:39:51,737.4,3.9500000000000455,Sell
2025-06-09 10:39:49,741.35,2025-06-09 10:39:51,737.4,3.9500000000000455,Sell
2025-06-09 10:39:51,741.35,2025-06-09 10:39:51,737.4,3.9500000000000455,Sell
2025-06-09 10:39:51,737.4,2025-06-09 10:39:57,737.4,-0.0,Sell
2025-06-09 10:40:08,742.6,2025-06-09 10:40:12,742.6,-0.0,Sell
2025-06-09 10:40:09,742.6,2025-06-09 10:40:13,742.6,-0.0,Sell
2025-06-09 10:40:10,742.6,2025-06-09 10:40:14,742.6,-0.0,Sell
2025-06-09 10:40:10,742.6,2025-06-09 10:40:16,742.6,-0.0,Sell
2025-06-09 10:40:11,742.6,2025-06-09 10:40:16,738.45,4.149999999999977,Sell
2025-06-09 10:40:12,742.6,2025-06-09 10:40:16,738.45,4.149999999999977,Sell
2025-06-09 10:40:13,742.6,2025-06-09 10:40:16,738.45,4.149999999999977,Sell
2025-06-09 10:40:14,742.6,2025-06-09 10:40:16,738.45,4.149999999999977,Sell
2025-06-09 10:40:18,738.45,2025-06-09 10:40:24,738.45,-0.0,Sell
2025-06-09 10:40:19,738.45,2025-06-09 10:40:25,739.5,-1.0499999999999545,Sell
2025-06-09 10:40:21,738.45,2025-06-09 10:40:25,739.5,-1.0499999999999545,Sell
2025-06-09 10:40:27,738.45,2025-06-09 10:40:32,738.45,0.0,Buy
2025-06-09 10:40:28,738.45,2025-06-09 10:40:32,739.95,-1.5,Sell
2025-06-09 10:40:29,738.45,2025-06-09 10:40:32,739.95,-1.5,Sell
2025-06-09 10:40:30,738.45,2025-06-09 10:40:32,739.95,-1.5,Sell
2025-06-09 10:40:31,738.45,2025-06-09 10:40:32,739.95,-1.5,Sell
2025-06-09 10:40:32,738.45,2025-06-09 10:40:32,739.95,-1.5,Sell
2025-06-09 10:40:32,739.95,2025-06-09 10:40:35,740.3,-0.34999999999990905,Sell
2025-06-09 10:40:34,739.95,2025-06-09 10:40:35,740.3,-0.34999999999990905,Sell
2025-06-09 10:40:35,740.3,2025-06-09 10:40:39,737.85,2.449999999999932,Sell
2025-06-09 10:40:36,740.3,2025-06-09 10:40:41,737.85,2.449999999999932,Sell
2025-06-09 10:40:36,737.85,2025-06-09 10:40:42,737.85,-0.0,Sell
2025-06-09 10:40:39,737.85,2025-06-09 10:40:42,740.55,-2.699999999999932,Sell
2025-06-09 10:40:43,740.55,2025-06-09 10:40:49,740.55,-0.0,Sell
2025-06-09 10:40:44,740.55,2025-06-09 10:40:49,739.55,1.0,Sell
2025-06-09 10:40:52,739.55,2025-06-09 10:40:53,739.75,-0.20000000000004547,Sell
2025-06-09 10:40:54,739.75,2025-06-09 10:41:00,739.75,-0.0,Sell
2025-06-09 10:40:57,739.75,2025-06-09 10:41:01,742.6,-2.8500000000000227,Sell
2025-06-09 10:40:58,739.75,2025-06-09 10:41:01,742.6,-2.8500000000000227,Sell
2025-06-09 10:41:00,739.75,2025-06-09 10:41:01,742.6,-2.8500000000000227,Sell
2025-06-09 10:41:01,742.6,2025-06-09 10:41:04,742.1,0.5,Sell
2025-06-09 10:41:02,742.6,2025-06-09 10:41:05,742.1,0.5,Sell
2025-06-09 10:41:03,742.6,2025-06-09 10:41:06,742.1,0.5,Sell
2025-06-09 10:41:04,740.4,2025-06-09 10:41:04,742.1,-1.7000000000000455,Sell
2025-06-09 10:41:04,742.1,2025-06-09 10:41:09,742.1,-0.0,Sell
2025-06-09 10:41:05,742.1,2025-06-09 10:41:10,741.8,0.3000000000000682,Sell
2025-06-09 10:41:11,741.8,2025-06-09 10:41:15,740.15,1.6499999999999773,Sell
2025-06-09 10:41:15,740.15,2025-06-09 10:41:18,740.95,-0.8000000000000682,Sell
2025-06-09 10:41:20,740.95,2025-06-09 10:41:25,740.3,0.650000000000091,Sell
2025-06-09 10:41:21,740.95,2025-06-09 10:41:26,740.3,0.650000000000091,Sell
2025-06-09 10:41:25,740.3,2025-06-09 10:41:28,743.0,2.7000000000000455,Buy
2025-06-09 10:41:29,743.0,2025-06-09 10:41:30,744.05,-1.0499999999999545,Sell
2025-06-09 10:41:30,744.05,2025-06-09 10:41:33,744.05,-0.0,Sell
2025-06-09 10:41:33,744.05,2025-06-09 10:41:40,744.05,-0.0,Sell
2025-06-09 10:41:35,744.05,2025-06-09 10:41:41,744.05,-0.0,Sell
2025-06-09 10:41:40,744.05,2025-06-09 10:41:46,744.05,-0.0,Sell
2025-06-09 10:41:47,744.05,2025-06-09 10:41:48,744.4,-0.35000000000002274,Sell
2025-06-09 10:41:48,744.4,2025-06-09 10:41:51,744.5,-0.10000000000002274,Sell
2025-06-09 10:41:48,744.4,2025-06-09 10:41:52,744.5,-0.10000000000002274,Sell
2025-06-09 10:41:49,743.95,2025-06-09 10:41:51,744.5,-0.5499999999999545,Sell
2025-06-09 10:41:56,744.0,2025-06-09 10:41:56,745.05,-1.0499999999999545,Sell
2025-06-09 10:41:56,745.05,2025-06-09 10:42:00,745.05,-0.0,Sell
2025-06-09 10:41:57,745.05,2025-06-09 10:42:00,744.9,0.14999999999997726,Sell
2025-06-09 10:41:58,745.05,2025-06-09 10:42:01,743.25,1.7999999999999545,Sell
2025-06-09 10:41:59,745.05,2025-06-09 10:42:01,743.25,1.7999999999999545,Sell
2025-06-09 10:42:00,745.05,2025-06-09 10:42:02,743.25,1.7999999999999545,Sell
2025-06-09 10:42:00,745.05,2025-06-09 10:42:03,743.25,1.7999999999999545,Sell
2025-06-09 10:42:00,744.9,2025-06-09 10:42:05,743.25,1.6499999999999773,Sell
2025-06-09 10:42:01,743.25,2025-06-09 10:42:06,743.25,-0.0,Sell
2025-06-09 10:42:01,743.25,2025-06-09 10:42:07,743.25,-0.0,Sell
2025-06-09 10:42:07,743.25,2025-06-09 10:42:13,744.95,-1.7000000000000455,Sell
2025-06-09 10:42:10,743.25,2025-06-09 10:42:13,744.95,-1.7000000000000455,Sell
2025-06-09 10:42:11,743.25,2025-06-09 10:42:16,744.95,1.7000000000000455,Buy
2025-06-09 10:42:12,743.25,2025-06-09 10:42:13,744.95,-1.7000000000000455,Sell
2025-06-09 10:42:13,744.95,2025-06-09 10:42:18,744.95,-0.0,Sell
2025-06-09 10:42:13,744.95,2025-06-09 10:42:19,744.95,-0.0,Sell
2025-06-09 10:42:14,744.95,2025-06-09 10:42:20,743.0,1.9500000000000455,Sell
2025-06-09 10:42:16,744.95,2025-06-09 10:42:21,743.0,1.9500000000000455,Sell
2025-06-09 10:42:18,744.95,2025-06-09 10:42:22,742.5,2.4500000000000455,Sell
2025-06-09 10:42:19,744.95,2025-06-09 10:42:22,743.2,1.75,Sell
2025-06-09 10:42:20,743.0,2025-06-09 10:42:22,743.2,-0.20000000000004547,Sell
2025-06-09 10:42:21,743.0,2025-06-09 10:42:22,743.2,-0.20000000000004547,Sell
2025-06-09 10:42:21,742.5,2025-06-09 10:42:22,743.2,-0.7000000000000455,Sell
2025-06-09 10:42:22,742.5,2025-06-09 10:42:22,743.2,-0.7000000000000455,Sell
2025-06-09 10:42:22,743.2,2025-06-09 10:42:23,746.0,-2.7999999999999545,Sell
2025-06-09 10:42:24,745.75,2025-06-09 10:42:27,746.45,-0.7000000000000455,Sell
2025-06-09 10:42:26,745.75,2025-06-09 10:42:27,746.45,-0.7000000000000455,Sell
2025-06-09 10:42:31,748.1,2025-06-09 10:42:33,747.45,0.6499999999999773,Sell
2025-06-09 10:42:31,747.15,2025-06-09 10:42:32,748.1,-0.9500000000000455,Sell
2025-06-09 10:42:32,747.15,2025-06-09 10:42:32,748.1,-0.9500000000000455,Sell
2025-06-09 10:42:32,748.1,2025-06-09 10:42:37,747.45,0.6499999999999773,Sell
2025-06-09 10:42:33,748.1,2025-06-09 10:42:38,747.45,0.6499999999999773,Sell
2025-06-09 10:42:33,747.45,2025-06-09 10:42:39,748.1,-0.6499999999999773,Sell
2025-06-09 10:42:34,747.45,2025-06-09 10:42:39,748.1,-0.6499999999999773,Sell
2025-06-09 10:42:35,747.45,2025-06-09 10:42:39,748.1,-0.6499999999999773,Sell
2025-06-09 10:42:37,747.45,2025-06-09 10:42:39,748.1,-0.6499999999999773,Sell
2025-06-09 10:42:38,747.45,2025-06-09 10:42:39,748.1,-0.6499999999999773,Sell
2025-06-09 10:42:39,748.1,2025-06-09 10:42:40,750.0,-1.8999999999999773,Sell
2025-06-09 10:42:40,749.8,2025-06-09 10:42:44,748.0,1.7999999999999545,Sell
2025-06-09 10:42:41,749.8,2025-06-09 10:42:45,748.0,1.7999999999999545,Sell
2025-06-09 10:42:42,748.0,2025-06-09 10:42:46,747.1,0.8999999999999773,Sell
2025-06-09 10:42:42,748.0,2025-06-09 10:42:47,747.1,0.8999999999999773,Sell
2025-06-09 10:42:45,748.0,2025-06-09 10:42:50,747.1,0.8999999999999773,Sell
2025-06-09 10:42:46,747.1,2025-06-09 10:42:51,748.8,-1.6999999999999318,Sell
2025-06-09 10:42:48,747.1,2025-06-09 10:42:51,748.8,-1.6999999999999318,Sell
2025-06-09 10:42:50,747.1,2025-06-09 10:42:51,748.8,-1.6999999999999318,Sell
2025-06-09 10:42:51,748.8,2025-06-09 10:42:52,749.65,-0.8500000000000227,Sell
2025-06-09 10:42:52,748.8,2025-06-09 10:42:52,749.65,-0.8500000000000227,Sell
2025-06-09 10:42:52,749.65,2025-06-09 10:42:56,749.85,-0.20000000000004547,Sell
2025-06-09 10:42:53,749.65,2025-06-09 10:42:56,749.85,-0.20000000000004547,Sell
2025-06-09 10:42:54,749.65,2025-06-09 10:42:56,749.85,-0.20000000000004547,Sell
2025-06-09 10:42:55,749.65,2025-06-09 10:42:56,749.85,-0.20000000000004547,Sell
2025-06-09 10:42:55,748.15,2025-06-09 10:42:56,749.85,-1.7000000000000455,Sell
2025-06-09 10:42:56,749.85,2025-06-09 10:43:00,748.0,1.8500000000000227,Sell
2025-06-09 10:42:58,749.85,2025-06-09 10:43:01,748.0,1.8500000000000227,Sell
2025-06-09 10:42:59,748.0,2025-06-09 10:43:03,748.0,-0.0,Sell
2025-06-09 10:43:00,748.0,2025-06-09 10:43:05,748.35,-0.35000000000002274,Sell
2025-06-09 10:43:01,748.0,2025-06-09 10:43:05,748.35,-0.35000000000002274,Sell
2025-06-09 10:43:04,748.0,2025-06-09 10:43:05,748.35,-0.35000000000002274,Sell
2025-06-09 10:43:05,748.35,2025-06-09 10:43:08,747.0,1.3500000000000227,Sell
2025-06-09 10:43:05,748.35,2025-06-09 10:43:09,747.0,1.3500000000000227,Sell
2025-06-09 10:43:12,747.1,2025-06-09 10:43:14,747.45,-0.35000000000002274,Sell
2025-06-09 10:43:15,746.3,2025-06-09 10:43:17,748.6,-2.300000000000068,Sell
2025-06-09 10:43:16,746.2,2025-06-09 10:43:17,748.6,-2.3999999999999773,Sell
2025-06-09 10:43:16,746.2,2025-06-09 10:43:17,748.6,-2.3999999999999773,Sell
2025-06-09 10:43:17,748.6,2025-06-09 10:43:22,748.6,-0.0,Sell
2025-06-09 10:43:20,748.6,2025-06-09 10:43:25,748.05,0.5500000000000682,Sell
2025-06-09 10:43:23,748.6,2025-06-09 10:43:27,747.5,1.1000000000000227,Sell
2025-06-09 10:43:24,748.05,2025-06-09 10:43:28,747.5,0.5499999999999545,Sell
2025-06-09 10:43:25,748.05,2025-06-09 10:43:29,746.9,1.1499999999999773,Sell
2025-06-09 10:43:26,747.5,2025-06-09 10:43:29,747.0,0.5,Sell
2025-06-09 10:43:27,747.5,2025-06-09 10:43:30,745.05,2.4500000000000455,Sell
2025-06-09 10:43:28,747.5,2025-06-09 10:43:30,745.2,2.2999999999999545,Sell
2025-06-09 10:43:29,746.9,2025-06-09 10:43:31,745.2,1.6999999999999318,Sell
2025-06-09 10:43:29,747.0,2025-06-09 10:43:32,745.2,1.7999999999999545,Sell
2025-06-09 10:43:30,745.05,2025-06-09 10:43:33,746.55,-1.5,Sell
2025-06-09 10:43:30,745.05,2025-06-09 10:43:33,746.55,-1.5,Sell
2025-06-09 10:43:30,745.2,2025-06-09 10:43:33,746.55,-1.349999999999909,Sell
2025-06-09 10:43:31,745.2,2025-06-09 10:43:33,746.55,-1.349999999999909,Sell
2025-06-09 10:43:33,746.55,2025-06-09 10:43:34,747.9,-1.3500000000000227,Sell
2025-06-09 10:43:34,747.9,2025-06-09 10:43:39,747.9,-0.0,Sell
2025-06-09 10:43:34,747.9,2025-06-09 10:43:41,747.9,-0.0,Sell
2025-06-09 10:43:36,747.9,2025-06-09 10:43:42,747.9,-0.0,Sell
2025-06-09 10:43:37,747.9,2025-06-09 10:43:43,747.9,-0.0,Sell
2025-06-09 10:43:38,747.9,2025-06-09 10:43:43,748.5,-0.6000000000000227,Sell
2025-06-09 10:43:39,747.9,2025-06-09 10:43:43,748.5,-0.6000000000000227,Sell
2025-06-09 10:43:44,748.5,2025-06-09 10:43:50,748.5,-0.0,Sell
2025-06-09 10:43:46,748.5,2025-06-09 10:43:52,748.5,-0.0,Sell
2025-06-09 10:43:47,748.5,2025-06-09 10:43:52,750.5,-2.0,Sell
2025-06-09 10:43:48,748.5,2025-06-09 10:43:52,750.5,-2.0,Sell
2025-06-09 10:43:49,748.5,2025-06-09 10:43:52,750.5,-2.0,Sell
2025-06-09 10:43:50,748.5,2025-06-09 10:43:52,750.5,-2.0,Sell
2025-06-09 10:43:52,748.5,2025-06-09 10:43:52,750.5,-2.0,Sell
2025-06-09 10:43:52,750.5,2025-06-09 10:43:53,751.9,-1.3999999999999773,Sell
2025-06-09 10:43:53,751.9,2025-06-09 10:43:55,749.8,2.1000000000000227,Sell
2025-06-09 10:43:53,751.9,2025-06-09 10:43:56,749.65,2.25,Sell
2025-06-09 10:43:54,750.1,2025-06-09 10:43:57,749.65,0.4500000000000455,Sell
2025-06-09 10:43:55,749.8,2025-06-09 10:43:58,749.05,0.75,Sell
2025-06-09 10:43:56,749.65,2025-06-09 10:43:59,748.95,0.6999999999999318,Sell
2025-06-09 10:43:57,749.65,2025-06-09 10:43:59,748.95,0.6999999999999318,Sell
2025-06-09 10:43:57,748.6,2025-06-09 10:43:58,749.05,-0.4499999999999318,Sell
2025-06-09 10:43:58,748.4,2025-06-09 10:43:58,749.05,-0.6499999999999773,Sell
2025-06-09 10:43:58,749.05,2025-06-09 10:44:01,749.1,-0.05000000000006821,Sell
2025-06-09 10:43:59,748.95,2025-06-09 10:44:01,750.8,-1.849999999999909,Sell
2025-06-09 10:43:59,748.95,2025-06-09 10:44:01,750.8,-1.849999999999909,Sell
2025-06-09 10:44:00,748.95,2025-06-09 10:44:01,750.8,-1.849999999999909,Sell
2025-06-09 10:44:04,748.5,2025-06-09 10:44:10,748.5,-0.0,Sell
2025-06-09 10:44:05,748.5,2025-06-09 10:44:10,748.2,0.2999999999999545,Sell
2025-06-09 10:44:06,748.5,2025-06-09 10:44:11,748.2,0.2999999999999545,Sell
2025-06-09 10:44:08,748.5,2025-06-09 10:44:13,748.2,0.2999999999999545,Sell
2025-06-09 10:44:09,748.5,2025-06-09 10:44:14,748.2,0.2999999999999545,Sell
2025-06-09 10:44:13,748.2,2025-06-09 10:44:14,748.45,-0.25,Sell
2025-06-09 10:44:17,746.85,2025-06-09 10:44:21,746.15,0.7000000000000455,Sell
2025-06-09 10:44:18,747.0,2025-06-09 10:44:22,746.15,0.8500000000000227,Sell
2025-06-09 10:44:22,746.15,2025-06-09 10:44:25,747.7,-1.5500000000000682,Sell
2025-06-09 10:44:23,745.5,2025-06-09 10:44:25,747.7,-2.2000000000000455,Sell
2025-06-09 10:44:25,747.7,2025-06-09 10:44:28,748.95,-1.25,Sell
2025-06-09 10:44:25,747.7,2025-06-09 10:44:28,748.95,-1.25,Sell
2025-06-09 10:44:26,747.0,2025-06-09 10:44:28,748.95,-1.9500000000000455,Sell
2025-06-09 10:44:26,747.0,2025-06-09 10:44:28,748.95,-1.9500000000000455,Sell
2025-06-09 10:44:49,750.0,2025-06-09 10:44:54,750.0,-0.0,Sell
2025-06-09 10:44:50,750.0,2025-06-09 10:44:55,750.0,-0.0,Sell
2025-06-09 10:44:53,750.0,2025-06-09 10:44:57,750.45,-0.4500000000000455,Sell
2025-06-09 10:44:55,750.0,2025-06-09 10:44:57,750.45,-0.4500000000000455,Sell
2025-06-09 10:45:00,751.65,2025-06-09 10:45:01,752.05,-0.39999999999997726,Sell
2025-06-09 10:45:00,751.65,2025-06-09 10:45:01,752.05,-0.39999999999997726,Sell
2025-06-09 10:45:01,752.05,2025-06-09 10:45:06,752.05,-0.0,Sell
2025-06-09 10:45:01,752.05,2025-06-09 10:45:07,752.05,-0.0,Sell
2025-06-09 10:45:03,752.05,2025-06-09 10:45:09,752.05,-0.0,Sell
2025-06-09 10:45:04,752.05,2025-06-09 10:45:10,752.05,-0.0,Sell
2025-06-09 10:45:06,752.05,2025-06-09 10:45:10,752.05,-0.0,Sell
2025-06-09 10:45:07,752.05,2025-06-09 10:45:11,752.05,-0.0,Sell
2025-06-09 10:45:09,752.05,2025-06-09 10:45:12,752.35,-0.3000000000000682,Sell
2025-06-09 10:45:10,752.05,2025-06-09 10:45:12,752.35,-0.3000000000000682,Sell
2025-06-09 10:45:10,752.05,2025-06-09 10:45:12,752.35,-0.3000000000000682,Sell
2025-06-09 10:45:10,752.05,2025-06-09 10:45:14,752.0,-0.049999999999954525,Buy
2025-06-09 10:45:13,752.35,2025-06-09 10:45:17,751.8,0.5500000000000682,Sell
2025-06-09 10:45:14,752.0,2025-06-09 10:45:18,752.4,-0.39999999999997726,Sell
2025-06-09 10:45:16,752.0,2025-06-09 10:45:18,752.4,-0.39999999999997726,Sell
2025-06-09 10:45:20,753.85,2025-06-09 10:45:23,754.3,-0.4499999999999318,Sell
2025-06-09 10:45:20,753.4,2025-06-09 10:45:23,754.3,-0.8999999999999773,Sell
2025-06-09 10:45:21,753.4,2025-06-09 10:45:23,754.3,-0.8999999999999773,Sell
2025-06-09 10:45:22,753.4,2025-06-09 10:45:23,754.3,-0.8999999999999773,Sell
2025-06-09 10:45:23,754.3,2025-06-09 10:45:27,754.9,-0.6000000000000227,Sell
2025-06-09 10:45:23,754.3,2025-06-09 10:45:27,754.9,-0.6000000000000227,Sell
2025-06-09 10:45:25,754.3,2025-06-09 10:45:27,754.9,-0.6000000000000227,Sell
2025-06-09 10:45:27,754.9,2025-06-09 10:45:30,753.35,1.5499999999999545,Sell
2025-06-09 10:45:28,754.9,2025-06-09 10:45:30,754.95,-0.05000000000006821,Sell
2025-06-09 10:45:28,754.9,2025-06-09 10:45:31,754.95,-0.05000000000006821,Sell
2025-06-09 10:45:29,754.9,2025-06-09 10:45:32,755.0,-0.10000000000002274,Sell
2025-06-09 10:45:30,753.35,2025-06-09 10:45:30,754.95,-1.6000000000000227,Sell
2025-06-09 10:45:30,753.35,2025-06-09 10:45:30,754.95,-1.6000000000000227,Sell
2025-06-09 10:45:30,754.95,2025-06-09 10:45:32,756.45,-1.5,Sell
2025-06-09 10:45:31,754.95,2025-06-09 10:45:32,756.45,-1.5,Sell
2025-06-09 10:45:32,755.0,2025-06-09 10:45:32,756.45,-1.4500000000000455,Sell
2025-06-09 10:45:32,756.45,2025-06-09 10:45:34,757.15,-0.6999999999999318,Sell
2025-06-09 10:45:32,756.45,2025-06-09 10:45:34,757.15,-0.6999999999999318,Sell
2025-06-09 10:45:33,756.45,2025-06-09 10:45:34,757.15,-0.6999999999999318,Sell
2025-06-09 10:45:34,756.5,2025-06-09 10:45:34,757.15,-0.6499999999999773,Sell
2025-06-09 10:45:34,757.15,2025-06-09 10:45:37,759.0,-1.8500000000000227,Sell
2025-06-09 10:45:34,757.15,2025-06-09 10:45:37,759.0,-1.8500000000000227,Sell
2025-06-09 10:45:35,755.75,2025-06-09 10:45:36,755.95,-0.20000000000004547,Sell
2025-06-09 10:45:36,755.95,2025-06-09 10:45:37,759.0,-3.0499999999999545,Sell
2025-06-09 10:45:36,755.95,2025-06-09 10:45:37,759.0,-3.0499999999999545,Sell
2025-06-09 10:45:37,759.0,2025-06-09 10:45:37,760.0,-1.0,Sell
2025-06-09 10:45:37,760.0,2025-06-09 10:45:39,762.75,-2.75,Sell
2025-06-09 10:45:38,757.7,2025-06-09 10:45:39,762.75,-5.0499999999999545,Sell
2025-06-09 10:45:38,757.7,2025-06-09 10:45:39,762.75,-5.0499999999999545,Sell
2025-06-09 10:45:39,762.75,2025-06-09 10:45:40,763.7,-0.9500000000000455,Sell
2025-06-09 10:45:41,763.2,2025-06-09 10:45:44,761.1,2.1000000000000227,Sell
2025-06-09 10:45:41,763.2,2025-06-09 10:45:44,760.0,3.2000000000000455,Sell
2025-06-09 10:45:43,760.95,2025-06-09 10:45:46,758.9,2.050000000000068,Sell
2025-06-09 10:45:43,760.95,2025-06-09 10:45:46,760.95,-0.0,Sell
2025-06-09 10:45:44,761.1,2025-06-09 10:45:47,760.95,0.14999999999997726,Sell
2025-06-09 10:45:46,758.9,2025-06-09 10:45:46,760.95,-2.050000000000068,Sell
2025-06-09 10:45:46,760.95,2025-06-09 10:45:49,759.85,1.1000000000000227,Sell
2025-06-09 10:45:47,760.95,2025-06-09 10:45:49,759.85,1.1000000000000227,Sell
2025-06-09 10:45:47,759.7,2025-06-09 10:45:48,760.15,-0.4499999999999318,Sell
2025-06-09 10:45:49,759.85,2025-06-09 10:45:53,759.7,0.14999999999997726,Sell
2025-06-09 10:45:51,759.85,2025-06-09 10:45:53,759.7,0.14999999999997726,Sell
2025-06-09 10:45:52,758.3,2025-06-09 10:45:52,759.85,-1.5500000000000682,Sell
2025-06-09 10:45:53,759.7,2025-06-09 10:45:54,760.25,-0.5499999999999545,Sell
2025-06-09 10:45:53,759.7,2025-06-09 10:45:54,760.25,-0.5499999999999545,Sell
2025-06-09 10:45:54,758.0,2025-06-09 10:45:54,760.25,-2.25,Sell
2025-06-09 10:45:57,757.45,2025-06-09 10:45:59,759.6,-2.1499999999999773,Sell
2025-06-09 10:45:57,757.45,2025-06-09 10:45:59,759.6,-2.1499999999999773,Sell
2025-06-09 10:45:59,759.55,2025-06-09 10:46:00,760.45,-0.900000000000091,Sell
2025-06-09 10:46:00,759.55,2025-06-09 10:46:00,760.45,-0.900000000000091,Sell
2025-06-09 10:46:00,760.45,2025-06-09 10:46:00,761.6,-1.1499999999999773,Sell
2025-06-09 10:46:12,754.3,2025-06-09 10:46:14,753.9,-0.39999999999997726,Buy
2025-06-09 10:46:12,754.3,2025-06-09 10:46:14,753.9,-0.39999999999997726,Buy
2025-06-09 10:46:22,754.2,2025-06-09 10:46:22,756.1,-1.8999999999999773,Sell
2025-06-09 10:46:22,756.1,2025-06-09 10:46:24,753.4,2.7000000000000455,Sell
2025-06-09 10:46:23,756.1,2025-06-09 10:46:24,753.4,2.7000000000000455,Sell
2025-06-09 10:46:24,756.1,2025-06-09 10:46:24,753.4,2.7000000000000455,Sell
2025-06-09 10:46:24,753.4,2025-06-09 10:46:28,754.1,-0.7000000000000455,Sell
2025-06-09 10:46:31,754.45,2025-06-09 10:46:36,751.5,2.9500000000000455,Sell
2025-06-09 10:46:33,754.45,2025-06-09 10:46:33,752.6,-1.8500000000000227,Buy
2025-06-09 10:46:33,752.6,2025-06-09 10:46:36,751.5,-1.1000000000000227,Buy
2025-06-09 10:46:39,747.45,2025-06-09 10:46:40,749.7,-2.25,Sell
2025-06-09 10:46:39,747.45,2025-06-09 10:46:40,749.7,-2.25,Sell
2025-06-09 10:46:40,749.7,2025-06-09 10:46:42,750.0,-0.2999999999999545,Sell
2025-06-09 10:46:43,750.0,2025-06-09 10:46:46,751.6,1.6000000000000227,Buy
2025-06-09 10:46:43,752.25,2025-06-09 10:46:45,751.6,-0.6499999999999773,Buy
2025-06-09 10:46:49,751.4,2025-06-09 10:46:51,751.3,-0.10000000000002274,Buy
2025-06-09 10:46:49,751.4,2025-06-09 10:46:52,751.3,-0.10000000000002274,Buy
2025-06-09 10:46:49,752.6,2025-06-09 10:46:51,751.3,-1.3000000000000682,Buy
2025-06-09 10:46:59,752.2,2025-06-09 10:47:00,752.65,-0.4499999999999318,Sell
2025-06-09 10:47:00,752.2,2025-06-09 10:47:00,752.65,-0.4499999999999318,Sell
2025-06-09 10:47:00,752.65,2025-06-09 10:47:01,754.05,-1.3999999999999773,Sell
2025-06-09 10:47:22,756.4,2025-06-09 10:47:28,757.55,-1.1499999999999773,Sell
2025-06-09 10:47:23,756.4,2025-06-09 10:47:28,757.55,-1.1499999999999773,Sell
2025-06-09 10:47:28,757.55,2025-06-09 10:47:33,756.8,0.75,Sell
2025-06-09 10:47:30,757.55,2025-06-09 10:47:33,756.8,0.75,Sell
2025-06-09 10:47:30,757.55,2025-06-09 10:47:34,756.75,0.7999999999999545,Sell
2025-06-09 10:47:31,757.55,2025-06-09 10:47:34,756.75,0.7999999999999545,Sell
2025-06-09 10:47:33,756.8,2025-06-09 10:47:37,755.25,1.5499999999999545,Sell
2025-06-09 10:47:34,756.75,2025-06-09 10:47:37,756.75,-0.0,Sell
2025-06-09 10:47:38,754.95,2025-06-09 10:47:41,756.75,1.7999999999999545,Buy
2025-06-09 10:47:39,756.75,2025-06-09 10:47:40,755.15,-1.6000000000000227,Buy
2025-06-09 10:47:42,756.75,2025-06-09 10:47:47,757.0,0.25,Buy
2025-06-09 10:47:46,756.75,2025-06-09 10:47:49,755.2,-1.5499999999999545,Buy
2025-06-09 10:47:49,755.2,2025-06-09 10:47:55,755.2,0.0,Buy
2025-06-09 10:48:01,757.0,2025-06-09 10:48:08,757.0,-0.0,Sell
2025-06-09 10:48:03,757.0,2025-06-09 10:48:08,757.0,-0.0,Sell
2025-06-09 10:48:04,757.0,2025-06-09 10:48:09,756.75,0.25,Sell
2025-06-09 10:48:05,757.0,2025-06-09 10:48:09,756.95,0.049999999999954525,Sell
2025-06-09 10:48:06,757.0,2025-06-09 10:48:10,756.95,0.049999999999954525,Sell
2025-06-09 10:48:08,757.0,2025-06-09 10:48:11,756.95,0.049999999999954525,Sell
2025-06-09 10:48:08,757.0,2025-06-09 10:48:12,755.65,1.3500000000000227,Sell
2025-06-09 10:48:09,756.75,2025-06-09 10:48:09,756.95,-0.20000000000004547,Sell
2025-06-09 10:48:09,756.95,2025-06-09 10:48:13,756.3,0.650000000000091,Sell
2025-06-09 10:48:10,756.95,2025-06-09 10:48:14,756.3,0.650000000000091,Sell
2025-06-09 10:48:16,756.3,2025-06-09 10:48:20,756.95,0.650000000000091,Buy
